,city,cluster 1 probability,hpa_3yr_pred,mhv,md_retax,hpa_3yr_pred_scaled,mhv_scaled,md_retax_scaled,state,region,own_pct,grrent_yield,rent,percap_inc,monthly income to rent,inc. to rent scaled,home ownership scaled,num. neighborhoods,pop_est_5mile,pop_est_25mile,pop_ch_5mile,pop_ch_25mile,density_total,pop_est_5mile_scaled,pop_est_25mile_scaled,pop_ch_5mile_scaled,pop_ch_25mile_scaled,density_total_scaled,cluster 2 probability,cluster 3 probability,cluster 4 probability,cluster 5 probability
53,"Au Sable, MI",0.4666666666666666,0.3148818333333333,104214.5,1138.5,1.0187230438343997,-0.682867136481677,-0.6457193953879928,MI,Midwest,79.04,12.57,895.2,24943.4,2.37,-0.35,1.07,6,1397.0,25531.0,3.194846,-0.026147,1.7686888333333333,-0.7716342809571304,-0.6372625974193027,0.3748882250391082,-0.3251397080443055,-0.4990066175512644,0.05,0.05,0.0,0.4
54,"Auburn, AL",0.2235294117647059,0.1577327647058823,177923.0,1128.0,-0.001122255598766,-0.1171901591692916,-0.651989062372345,AL,South,53.21,11.92,1047.23,25751.24,2.06,-0.24,-1.0,17,34449.0,180945.0,1.6373409411764706,10.499902705882352,39.55574152941177,1.0921107346194492,-0.0849016582777516,0.2043210476926718,1.5857962271650876,1.1339955144889229,0.153,0.259,0.047,0.318
55,"Auburn, IN",0.7142857142857143,0.193432,189958.0,1554.0,0.2305539332966018,-0.0248273730326241,-0.3976197161500596,IN,Midwest,75.82,8.33,922.29,29685.57,2.77,0.26,0.81,7,13197.0,268382.0,2.274256142857143,4.230695714285714,2.889612857142857,-0.1062527251116856,0.2258604573342254,0.2740715936342484,0.4476624295626419,-0.4505648580031326,0.229,0.029,0.0,0.029
56,"Auburn, NY",0.36,0.065668,156768.5,4223.5,-0.5985920233089476,-0.2795406834175785,1.1963684757287925,NY,Northeast,63.64,10.97,1127.4,31177.7,2.28,0.44,-0.16,10,22064.5,139246.5,-3.8413084999999993,-1.8226716,55.40429880000001,0.3937702364526771,-0.2331033815510343,-0.3956627312094426,-0.6512870769579414,1.8189054496667327,0.16,0.28,0.12,0.08
57,"Augusta, ME",0.2727272727272727,0.4876799090909091,191143.0,3286.0,2.140125205817536,-0.0157330729435547,0.6365767806973545,ME,Northeast,57.92,9.37,1094.36,30595.82,2.33,0.37,-0.62,11,6479.0,120253.0,3.921248,3.100732454545455,11.06036,-0.4850691058040329,-0.3006086738515031,0.4544387459551654,0.2425249412513987,-0.0974585278544541,0.164,0.273,0.0,0.291
58,"Augusta-Richmond County, GA--SC",0.2051282051282051,0.0687291794871794,192946.0,1500.0,-0.5787259844072326,-0.0018959226814515,-0.4298637177838704,GA,South,65.7,11.94,1440.38,27835.18,1.6,0.02,0.0,39,54263.0,470945.0,-0.7832112564102565,3.732184717948718,36.69151441025641,2.209387865765351,0.945794883546343,-0.0607610806915163,0.3571609970580013,1.0102153131102256,0.287,0.323,0.072,0.113
59,"Austin, MN",0.175,0.123215625,126790.0,1270.5,-0.2251270364503456,-0.5096111266413498,-0.5669007247275664,MN,Midwest,68.46,12.04,1001.0,29653.25,2.48,0.25,0.22,8,27344.0,46479.0,2.872097,1.25072025,45.995370875,0.6914720944260692,-0.5628107658395402,0.3395429877254217,-0.0933327547526612,1.4122900016370428,0.225,0.4,0.05,0.15
60,"Austin, TX",0.3869918699186992,-0.053028406504065,371547.0,6933.0,-1.368892307555325,1.3687801028104432,2.814241113262319,TX,South,63.31,9.26,2313.94,40460.69,1.46,1.62,-0.19,124,149708.0,1565359.0,-5.837771104838709,12.020021056451611,84.0279682983871,7.591366052008443,4.835480142594187,-0.6143015017584607,1.8617638373361367,3.055903574226227,0.184,0.338,0.036,0.055
61,"Avon, NY",0.1333333333333333,0.1127588333333333,235263.5,6831.0,-0.2929881438787549,0.3228703591912885,2.7533357768428988,NY,Northeast,58.61,7.86,1096.33,25501.33,1.98,-0.27,-0.56,6,2569.0,173011.0,-14.837926166666668,2.701363666666667,0.7637811666666666,-0.7055472315121422,-0.1131000940116563,-1.5999362102170045,0.1700221325545989,-0.5424346238413794,0.0,0.929,0.0,0.014
62,"Avondale--Goodyear, AZ",0.3096774193548387,-0.1825391935483871,336612.0,2001.0,-2.2093743323401,1.1006709267668635,-0.1307110359590699,AZ,West,64.58,8.51,2234.3,28818.7,1.08,0.15,-0.09,32,120121.0,2350801.5,1.3274180937499998,6.370886375,71.17093625,5.923006383127156,7.627041758289604,0.1703804418620664,0.8362001389630589,2.500275144679403,0.106,0.494,0.017,0.102
63,"Aztec, NM",0.3,-0.14254375,177516.5,1020.0,-1.9498171777363724,-0.1203098494530104,-0.7164770656399666,NM,West,71.15,10.61,1233.67,24995.33,1.76,-0.34,0.44,8,8267.0,96979.0,0.147335875,-4.78667725,2.61135275,-0.3842468836132147,-0.3833274025218962,0.0411460024946926,-1.189383045247299,-0.4625901236908473,0.35,0.183,0.017,0.117
64,"Baltimore, MD",0.5054945054945055,0.143065978021978,431423.0,4517.5,-0.0963048334403753,1.8282993535556948,1.3719191512906517,MD,South,71.56,9.2,2404.46,48600.67,1.74,2.65,0.47,184,88339.0,1946574.5,-0.4980402499999999,2.110109679347826,70.69721329891304,4.130874467205128,6.190368065145025,-0.0295311252259584,0.0626838125985369,2.4798027729561207,0.236,0.204,0.012,0.03
65,"Bangor, ME",0.37,0.07006955,202488.5,3544.5,-0.5700274246325039,0.0713381352087977,0.7909300107406896,ME,Northeast,61.12,11.35,1358.85,29935.65,1.85,0.29,-0.36,20,16055.5,120920.5,0.1844768499999999,1.5180137500000002,29.04257535,0.0549331373785011,-0.2982362947423045,0.0452134250906935,-0.0448073564626979,0.6796593977360562,0.12,0.15,0.04,0.32
66,"Baraboo, WI",0.3428571428571428,0.2999194285714285,309298.0,5108.0,0.9216220027787896,0.8910492283425233,1.7245132802677865,WI,Midwest,63.2,7.6,1029.2,31445.2,2.55,0.48,-0.2,7,2008.0,95368.0,0.0374461428571428,3.9653585714285713,2.3553321428571428,-0.737181049548523,-0.3890530995180293,0.0291116393799293,0.3994921952012985,-0.4736542889929984,0.0,0.218,0.145,0.309
67,"Bardstown, KY",0.5,0.2325001666666666,187511.0,1759.0,0.4840933686904399,-0.0436069108536815,-0.2752119321698518,KY,South,72.39,9.02,1107.83,32426.33,2.45,0.6,0.54,6,10559.0,149112.0,3.842557,4.982966,9.250037,-0.2550049746303537,-0.1980401514359805,0.4458210521142818,0.5842322123519361,-0.17569329632022,0.3,0.067,0.0,0.133
68,"Barnstable Town, MA",0.5866666666666667,0.4300735333333333,516165.0,4442.0,1.7662789460409634,2.478653090389386,1.326837260117453,MA,Northeast,78.77,6.73,2223.58,45440.0,1.78,2.25,1.05,45,20672.0,234014.0,6.178747977777777,6.279698022222222,12.555021711111111,0.3152495740361702,0.1037122547500514,0.7016645234175206,0.8196454859769319,-0.0328653514415029,0.031,0.049,0.0,0.333
69,"Barre--Montpelier, VT",0.6166666666666667,0.24644675,255038.5,4980.0,0.5746020658140093,0.4746338902135237,1.6480830541728275,VT,Northeast,71.01,8.24,1300.36,34964.54,2.29,0.92,0.43,12,10663.0,70810.0,3.384292333333333,1.61595175,16.916713833333333,-0.2491405948161227,-0.4763353259804986,0.3956350766478643,-0.027027348876571,0.1556291731825614,0.186,0.171,0.014,0.014
70,"Bartlesville, OK",0.1636363636363636,0.2409220909090909,107678.0,1120.0,0.5387488618844877,-0.6562864543226119,-0.6567659515032799,OK,South,64.77,16.28,1148.82,28438.73,2.04,0.1,-0.07,11,32598.0,65477.0,-2.0056155454545457,-1.5371899999999998,32.99722327272727,0.9877360515796256,-0.4952894799720431,-0.194630340362464,-0.5994597472830485,0.850563134029629,0.236,0.309,0.164,0.127
71,"Basalt--El Jebel, CO",0.7428571428571429,0.1915932857142857,838618.0,4188.0,0.218621287830329,4.953323425090413,1.1751710302102687,CO,West,62.96,4.73,2458.67,42348.0,1.43,1.86,-0.22,7,8555.0,46478.0,1.510163142857143,2.4489307142857144,1.070040857142857,-0.3680070625891903,-0.5628143199655465,0.1903934151899257,0.1241945701342742,-0.5291993304849993,0.189,0.095,0.0,0.0
72,"Bastrop, LA",0.1999999999999999,0.1188312857142857,95114.0,358.0,-0.2535799433031122,-0.7527090588112775,-1.1117646412248328,LA,South,65.07,12.25,818.0,18575.14,1.91,-1.15,-0.05,7,1861.0,91386.0,4.172064571428572,-1.534852,25.71326085714286,-0.7454701248628688,-0.403205629275076,0.4819064414068882,-0.5990352985732896,0.5357800190293852,0.286,0.0,0.343,0.171
73,"Batavia, NY",0.3714285714285714,0.0758024285714285,176886.0,4779.0,-0.5328229453800494,-0.1251486310615828,1.528063714758087,NY,Northeast,59.92,12.8,1117.83,29025.0,2.14,0.17,-0.46,7,20144.0,122305.0,0.2767155714285714,-0.7912138571428571,41.54241214285714,0.2854765688254588,-0.2933156072865961,0.0553147716429799,-0.4640326252357357,1.2198513067760666,0.2,0.289,0.067,0.022
74,"Baton Rouge, LA",0.2280701754385964,0.0714689122807017,188378.0,989.5,-0.5609460278629117,-0.0369531064847167,-0.7346889554516561,LA,South,63.14,10.8,1364.47,31416.58,1.89,0.47,-0.2,58,76529.0,696078.5,-0.0380131896551724,3.124230775862069,77.38126777586207,3.4649290286852383,1.7459477107834285,0.020847855401729,0.2467909088152722,2.76866031628771,0.298,0.175,0.144,0.154
75,"Battle Creek, MI",0.2428571428571428,0.1254608214285714,145911.5,2426.0,-0.2105564567836537,-0.3628628910690782,0.1230611991218486,MI,Midwest,66.53,15.27,1162.89,26121.63,1.9,-0.2,0.07,28,33960.0,194842.0,1.526320642857143,0.2529501071428571,50.47356353571429,1.0645368718390744,-0.0355099691683397,0.19216287279288,-0.2744714415668801,1.6058192038601122,0.24,0.093,0.18,0.233
76,"Bay City, MI",0.48,0.18732015,136268.5,2415.5,0.1908900552489542,-0.4368682377010587,0.1167915321374965,MI,Midwest,75.9,13.7,1053.89,27734.89,2.22,0.01,0.82,20,29859.5,277978.5,-0.98815255,-1.4086794,37.0658456,0.8333167811827824,0.2599676275535872,-0.0832048331347567,-0.5761294828004399,1.0263923787273033,0.254,0.115,0.015,0.062
77,"Bay City, TX",0.1142857142857143,0.1881905714285714,162932.0,2343.0,0.1965388014375741,-0.2322388111821527,0.0735009743883986,TX,South,66.68,17.03,1066.71,26815.14,2.25,-0.11,0.08,7,1772.0,57946.0,-3.408771857142857,-2.046237714285714,16.527476857142855,-0.750488680665432,-0.522055602925413,-0.3482943108931876,-0.6918740524730727,0.1388079403359496,0.457,0.086,0.086,0.257
78,"Bealeton, VA",0.9,0.1356511666666666,418321.5,3580.0,-0.1444244982461841,1.7277516973388647,0.8121274562592133,VA,South,77.71,6.19,1805.0,38586.4,1.78,1.38,0.97,6,8197.5,333048.5,-0.2902969999999999,7.768781166666667,0.4881225,-0.3881658682006095,0.4556933467199765,-0.006780521903976,1.0899788561151418,-0.5543474658934597,0.075,0.0,0.0,0.0
79,"Beaufort--Port Royal, SC",0.3666666666666667,0.5706725,256145.5,1471.0,2.678719576536135,0.4831295781448316,-0.4471799408835095,SC,South,55.01,8.08,1618.58,28154.92,1.54,0.06,-0.85,13,22856.0,197623.0,-3.733107153846154,2.8726892307692307,11.420848846153849,0.438401550135022,-0.0256259447448473,-0.3838132684459081,0.2011251755965342,-0.0818796718086893,0.133,0.4,0.0,0.1
80,"Beaumont, TX",0.1047619047619047,-0.0211790952380952,132897.0,2166.0,-1.1622008478573629,-0.4627428644945589,-0.0321876976335368,TX,South,61.28,14.07,1104.26,28651.08,2.16,0.12,-0.35,42,46717.5,359724.0,-3.918554309523809,0.5020123333333333,67.63191090476191,1.7839101937626558,0.5505014350007649,-0.4041221577889421,-0.2292558125864605,2.3473329191875,0.292,0.175,0.171,0.262
81,"Beaver Dam, WI",0.5666666666666668,0.3062743333333333,225698.0,3852.0,0.9628632255641336,0.249459787459648,0.9745416867110012,WI,Midwest,67.62,7.95,1088.4,31562.6,2.46,0.49,0.16,6,10736.0,88502.5,-1.397098333333333,1.9376478333333331,15.226293833333337,-0.245024251292672,-0.4134539516142131,-0.1279897457459441,0.0313744849580385,0.082576122809838,0.15,0.225,0.0,0.0
82,"Beckley, WV",0.1666666666666666,0.1674277916666666,120970.5,733.0,0.0617952517093653,-0.5542729657707505,-0.8878479632122576,WV,South,69.26,13.41,1012.52,24200.61,2.11,-0.44,0.29,24,12032.5,108251.5,-5.472961000000001,-5.3959858333333335,17.363441541666667,-0.1719168625508399,-0.3432635171159923,-0.5743500232722221,-1.2999990598071118,0.1749349207362855,0.515,0.054,0.062,0.2
83,"Bedford, IN",0.54,0.2263386,139870.0,1068.5,0.4441068459765128,-0.4092284724936463,-0.6875171752836736,IN,Midwest,72.99,10.14,935.0,24778.75,2.24,-0.37,0.59,10,2131.5,83359.0,-0.2682823000000001,-1.6006917,12.6098449,-0.7302170985191236,-0.4317345987275657,-0.004369624284186,-0.6109880683405743,-0.030496117062181,0.257,0.071,0.014,0.043
84,"Bedford, NY",0.4888888888888889,0.044076,945239.0,10243.0,-0.7387169371737845,5.771587872176214,4.79067899118665,NY,Northeast,88.2,6.69,4928.5,111202.0,1.9,10.58,1.8,9,16194.0,1225725.0,-3.799598,1.8362424444444445,1.2255297777777778,0.0627429124195683,3.628378110573895,-0.3910948858529194,0.0129649954471377,-0.5224797342003226,0.524,0.0,0.0,0.0
85,"Belgrade, MT",0.8333333333333334,0.3526648333333333,404225.0,2948.0,1.2639221740935294,1.6195678988531537,0.4347532149153533,MT,West,74.14,5.93,1766.0,35217.67,1.66,0.96,0.68,6,20010.5,107976.5,9.3705355,18.6062755,8.516068500000001,0.2779487351216141,-0.3442409017677221,1.0512070082209066,3.057455539948531,-0.2074124180784174,0.057,0.029,0.0,0.014
86,"Bellefontaine, OH",0.7999999999999999,0.2032978333333333,207707.5,2455.0,0.2945799172739158,0.1113914281749188,0.1403774222214877,OH,Midwest,68.29,10.45,1027.2,27291.6,2.21,-0.05,0.21,6,10442.0,89600.5,4.875509999999999,0.598279,5.860827499999999,-0.2616024019213636,-0.4095515212593067,0.5589429174612991,-0.2117792247081652,-0.3221610926827884,0.05,0.05,0.025,0.025
87,"Bellefonte, PA",0.8285714285714285,0.037339,274332.0,3528.0,-0.7824378312413747,0.6227021423388078,0.7810776769081362,PA,Northeast,74.2,7.67,1111.8,31800.6,2.42,0.52,0.68,7,21203.0,162470.0,-5.4056878571428575,-1.2051464285714284,2.891211857142857,0.3451917440492152,-0.150564136243959,-0.5669827341431364,-0.5391793942135077,-0.4504957557518898,0.109,0.018,0.0,0.018
88,"Bellevue, OH",0.6285714285714287,0.27902,119642.0,1656.0,0.7859916476289311,-0.5644685587398043,-0.3367143797306391,OH,Midwest,75.91,9.9,1022.2,29786.8,2.43,0.27,0.82,7,2377.0,169540.0,-1.855207857142857,-0.0505635714285714,0.5598277142857143,-0.7163737788614918,-0.1254364653794888,-0.1781587310401125,-0.3295723779500337,-0.5512486593062204,0.382,0.0,0.0,0.0
89,"Bellows Falls, VT--NH",0.5,0.3143498333333333,169123.5,4705.0,1.0152705403990487,-0.1847220525311201,1.483877490296939,VT,Northeast,68.95,9.15,1189.6,32971.6,2.31,0.67,0.26,6,5073.0,80365.5,-4.174831,-0.5686868333333334,2.333254,-0.564351009831041,-0.4423738749273948,-0.4321878076990802,-0.4236342898454727,-0.4746084161816729,0.4,0.075,0.0,0.05
90,"Beloit, WI--IL",0.408,0.20929788,161160.0,4238.0,0.3335182287944637,-0.2458380514841198,1.205026587278612,WI,Midwest,71.34,11.94,1122.78,27982.61,2.06,0.04,0.46,25,33289.0,388966.0,-0.1899156,0.3951406,22.3746396,1.0267003443837954,0.6544311876766965,0.0042125544645954,-0.2486576814158138,0.3914984399700375,0.313,0.195,0.015,0.031
91,"Belton, SC",0.2666666666666666,0.1357951666666666,167218.0,840.5,-0.1434899860381192,-0.1993458405646407,-0.8236585155153193,SC,South,72.05,10.68,1041.25,22895.0,1.85,-0.61,0.51,6,11415.0,353655.5,0.2435914999999999,5.6059665,5.744933,-0.2067366176978367,0.5289332213315941,0.0516872525323448,0.6973339054247054,-0.3271695797726368,0.62,0.14,0.0,0.0
92,"Berea, KY",0.275,0.250474875,177120.0,1344.5,0.6007432601758929,-0.1233527945882982,-0.5227145002664182,KY,South,68.26,9.71,1085.38,23657.62,1.84,-0.51,0.21,8,7804.5,135878.5,4.721495125000001,2.20064875,2.744305,-0.4103264573063094,-0.245073677940219,0.542076274011706,0.0791205926332174,-0.45684447029322,0.4,0.1,0.0,0.225
93,"Big Rapids, MI",0.2333333333333333,0.2875801666666667,146738.5,1703.5,0.8415442882752502,-0.3565160672938374,-0.3083516005157129,MI,Midwest,71.14,10.61,1151.0,25343.17,1.83,-0.29,0.44,6,4255.0,61402.5,-10.437764166666666,-4.369059,3.279867833333333,-0.6104766126006659,-0.5097707663846717,-1.1180609135974462,-1.1135671652711403,-0.4336996313530405,0.4,0.0,0.0,0.367
94,"Big Spring, TX",0.1,0.133870375,99407.0,986.5,-0.1559812451386851,-0.7197623665898638,-0.7364802888757567,TX,South,58.27,18.04,1224.12,24473.62,1.71,-0.41,-0.59,8,23794.5,37374.0,-11.45582425,-6.22642925,49.1601525,0.4913219391317127,-0.5951710831268104,-1.2295518097582652,-1.4507606666214483,1.5490589415867564,0.225,0.275,0.25,0.15
95,"Billings, MT",0.2319999999999999,0.13374316,263614.0,2503.0,-0.1568068282674975,0.5404466922504986,0.1690387570070974,MT,West,63.78,8.11,1242.38,32371.42,2.21,0.6,-0.15,25,59697.0,157395.0,1.97555676,5.03520196,102.13763416,2.5158017110589226,-0.1686013257258806,0.2413601039858299,0.5937153115072039,3.8385293905450095,0.163,0.37,0.067,0.141
96,"Binghamton, NY--PA",0.4439024390243902,0.0278085365853658,170506.0,4506.0,-0.8442873757517297,-0.1741120357605391,1.3650523731649324,NY,Northeast,70.04,11.97,1077.77,32413.77,2.59,0.6,0.35,41,41584.0,229575.0,0.3932286829268293,0.7492510487804878,43.49387387804878,1.494441022836165,0.0879354894081301,0.0680744814362309,-0.1843712301339427,1.304185515103818,0.16,0.191,0.044,0.111
97,"Birch Bay, WA",0.6333333333333334,0.0734688333333333,517678.0,4157.0,-0.5479672039820079,2.490264631346992,1.1566605848278957,WA,West,79.36,5.24,1620.75,36466.25,1.87,1.11,1.1,6,6553.0,169905.0,6.776615499999999,9.412690833333334,3.168512833333333,-0.4808963740131378,-0.124139209387193,0.7671388376836846,1.3884199754379865,-0.4385119397877813,0.18,0.0,0.0,0.2
98,"Birmingham, AL",0.3431818181818182,0.1645148977272727,184909.5,986.0,0.0428915367985196,-0.0635721612179973,-0.7367788444464402,AL,South,70.47,13.34,1677.88,31428.44,1.56,0.48,0.39,88,50734.0,721289.5,1.2355742613636365,3.2353019659090907,35.584821000000005,2.010393669953608,1.8355507815280048,0.1603223408253646,0.2669551617266671,0.9623885425759074,0.307,0.154,0.078,0.12
99,"Bismarck, ND",0.1428571428571428,0.1366605714285714,266037.0,2734.0,-0.1378737963511923,0.5590420417153216,0.3069714306628437,ND,Midwest,65.25,7.54,1146.2,38043.15,2.84,1.31,-0.03,21,44542.0,122425.0,3.041448809523809,6.619632523809524,80.06905514285715,1.6612375179370826,-0.2928891121658413,0.358089226124677,0.8813583861485559,2.884815511985975,0.174,0.183,0.043,0.47
100,"Blacksburg, VA",0.4,0.1378061818181818,303253.5,2255.5,-0.1304391651374641,0.844660623373426,0.0212537495187977,VA,South,54.83,7.28,1306.84,31768.37,2.13,0.52,-0.87,23,23188.0,172519.0,-4.205457869565217,0.9581540869565216,14.458759956521735,0.4571224549266057,-0.1148487240067509,-0.4355418505402909,-0.1464462408189184,0.049406442514119,0.257,0.129,0.0,0.186
101,"Blairsville, PA",0.3666666666666667,0.0834325,129723.5,2277.0,-0.4833063141411125,-0.4870979373491259,0.0340916390581854,PA,Northeast,71.35,10.67,979.25,26918.5,2.3,-0.1,0.46,6,6269.5,231637.0,-8.755411166666667,-2.755588833333333,7.216319166666666,-0.4968824478336618,0.0952640972331001,-0.9338212535817916,-0.8206521394045426,-0.2635822773559425,0.56,0.02,0.0,0.04
102,"Bloomfield, NM",0.3714285714285714,-0.0585034285714285,199652.0,1184.0,-1.4044233836759898,0.0495693738563542,-0.6185508384558004,NM,West,79.25,8.22,1046.4,25813.2,2.09,-0.24,1.09,7,7620.0,94349.0,-7.970182142857143,-5.878701714285714,4.011342428571429,-0.4207300926498251,-0.3926747539184388,-0.8478284040543198,-1.3876329917362638,-0.4020882859759767,0.582,0.018,0.0,0.018
103,"Bloomington, IN",0.2347826086956521,0.068978652173913,221265.0,1558.0,-0.5771069894674322,0.2154386631602008,-0.3952312715845921,IN,Midwest,59.17,8.32,1043.96,30288.48,2.44,0.33,-0.52,23,62665.0,196279.0,-8.61747047826087,-2.067468782608696,39.10567891304348,2.683162088834285,-0.030402690097301,-0.9187149438274124,-0.6957284149865424,1.114545645826441,0.139,0.13,0.061,0.435
104,"Bloomington--Normal, IL",0.3428571428571429,0.0766022857142857,185789.0,4361.0,-0.5276321379862446,-0.0568224254134938,1.2784712576667367,IL,Midwest,68.94,10.27,1104.04,37690.12,2.87,1.27,0.26,28,67993.5,174886.5,-6.220302892857143,-1.1864657142857145,27.58214646428571,2.983626971912459,-0.1064343306868594,-0.6561937363665938,-0.5357880319055754,0.6165456242632705,0.206,0.228,0.0,0.122
105,"Bloomsburg--Berwick, PA",0.6285714285714286,0.0986961904761904,217808.0,2527.0,-0.3842500287930335,0.1889078653476159,0.1833694243999022,PA,Northeast,70.46,8.3,1023.47,30561.84,2.51,0.37,0.38,21,12425.0,201696.0,-4.890123428571429,-1.3846750952380953,14.504868761904762,-0.1497844675788622,-0.0111499895212282,-0.5105216852216763,-0.5717716572295035,0.051399076819364,0.259,0.074,0.0,0.044
106,"Bluefield, WV--VA",0.1818181818181818,0.1808155909090909,123536.0,619.5,0.1486776255369138,-0.5345839979407861,-0.955620077757397,WV,South,69.34,13.37,870.45,22711.7,2.22,-0.63,0.3,22,10120.0,92637.0,-4.384938090909091,-3.1916229545454544,5.938007772727272,-0.279759424038502,-0.3987594176412072,-0.4551972825215278,-0.8998113011493373,-0.3188256764245059,0.492,0.008,0.015,0.269
107,"Boerne, TX",0.78,-0.0523929,465119.0,8362.0,-1.364768081261204,2.086899805708678,3.667512934275572,TX,South,78.09,6.52,1941.0,47050.86,2.05,2.46,1.0,10,18287.0,907690.0,7.0371583000000015,14.8494166,5.8162158,0.180763556180968,2.4980416461634607,0.7956716823907867,2.375422215375756,-0.3240890282060978,0.175,0.012,0.0,0.025
108,"Bogalusa, LA",0.0333333333333333,0.0885173333333333,98984.0,335.0,-0.450307433405174,-0.7230086863684937,-1.1254981974762708,LA,South,54.86,13.18,928.0,17830.67,1.64,-1.25,-0.86,6,8737.5,102466.0,-3.5071448333333333,0.142151,14.442190000000002,-0.3577162037805637,-0.363825913125383,-0.3590674385828351,-0.2945862995947763,0.0486903566487979,0.333,0.033,0.233,0.367
109,"Boise City, ID",0.6866666666666668,-0.0310336666666666,504349.5,4023.0,-1.2261537458104683,2.387974860260779,1.0766476918847356,ID,West,69.21,5.57,1839.31,40853.38,1.9,1.67,0.29,30,71602.5,601274.0,4.4224301666666666,13.9595983,37.47369376666666,3.187132229119765,1.40900057182011,0.5093247490666264,2.2138814842573478,1.044017911236338,0.075,0.194,0.006,0.031
110,"Bonita Springs, FL",0.4545454545454545,0.1668103181818181,493813.0,3371.0,0.0577880537250093,2.3071123346164915,0.6873312277135382,FL,South,75.39,6.13,2100.44,62210.44,2.43,4.38,0.78,44,66746.0,482931.0,-0.8329816590909089,6.083308704545456,32.7441835,2.913282608275409,0.9883946378577348,-0.0662115908215102,0.783992281315542,0.8396277882200978,0.088,0.104,0.008,0.32
111,"Bonneauville, PA",0.8857142857142858,0.1929908571428571,265197.0,3265.0,0.2276910625639584,0.5525954492471205,0.6240374467286502,PA,Northeast,80.16,6.6,1193.25,34855.25,2.43,0.91,1.16,7,10753.0,279994.0,0.5528901428571429,2.864659857142857,0.6312887142857143,-0.244065650746115,0.2671309685192647,0.0855594997975165,0.1996674949823828,-0.5481604066632765,0.123,0.0,0.0,0.0
112,"Boone, IA",0.8571428571428571,0.2095171428571428,230453.0,2703.0,0.3349411719665138,0.2859521055385723,0.2884609852804708,IA,Midwest,76.41,10.85,1136.6,32169.4,2.42,0.57,0.86,7,739.0,122391.0,8.883568285714286,4.066706142857142,4.044810428571429,-0.8087377609356307,-0.2930099524500552,0.997877728338046,0.4178911883279249,-0.4006419356666605,0.091,0.0,0.0,0.0
113,"Boone, NC",0.3111111111111111,0.3160297777777778,297933.0,1413.0,1.026172822289355,0.8038283671507305,-0.4818123870827878,NC,South,55.04,6.02,1184.56,27993.0,2.0,0.04,-0.85,9,25703.0,107431.0,-4.2464057777777775,1.8450038888888889,7.774427444444445,0.5989389475495968,-0.3461796775041533,-0.4400261821207823,0.014555578761966,-0.2394631163604893,0.022,0.089,0.0,0.578
114,"Boston, MA--NH--RI",0.750788643533123,0.1295242839116719,493028.0,7168.0,-0.1841859338845498,2.301087840464661,2.954562231483533,MA,Northeast,75.53,8.49,2630.54,49050.27,1.64,2.71,0.79,319,43720.0,1341425.0,0.1622972100313479,3.724531561128527,20.175997661442004,1.6148863620976797,4.039590489501646,0.0427844643867901,0.3557716161606905,0.296482112495765,0.15,0.06,0.001,0.031
115,"Boulder, CO",0.529032258064516,0.0051489999999999,742232.0,4129.0,-0.9913402477525408,4.213607637423705,1.1399414728696236,CO,West,66.88,5.17,2354.56,59006.3,2.13,3.97,0.1,31,60575.0,930464.0,-1.1635775483870967,7.148642096774193,30.015630161290325,2.5653106098752194,2.578983311830709,-0.102416165156684,0.97739663708737,0.7217108536728134,0.4,0.047,0.0,0.004
116,"Bowling Green, KY",0.2210526315789474,0.0690892631578947,194773.0,1416.0,-0.5763891608918978,0.0121254159368859,-0.4800210536586872,KY,South,55.66,9.9,1156.68,28884.16,2.06,0.15,-0.8,19,62144.0,175079.0,2.141757947368421,7.713570315789474,69.23105963157894,2.6537838014956856,-0.1057501614306486,0.259561308046426,1.07995568484931,2.416441597796154,0.147,0.337,0.179,0.116
117,"Bowling Green, OH",0.5666666666666668,0.2143406666666666,216063.0,3262.0,0.3662442406185381,0.1755158369464124,0.6222461133045496,OH,Midwest,51.96,8.36,1043.17,27049.5,2.11,-0.08,-1.1,6,32416.5,264976.0,-6.760466833333333,1.9568768333333333,22.38513766666667,0.9775015810384436,0.2137551041568018,-0.7153487536228115,0.0348653849751272,0.3919521235475012,0.033,0.133,0.0,0.267
118,"Box Elder, SD",0.1999999999999999,0.1435769999999999,258146.0,3142.0,-0.0929884704052992,0.4984824450884463,0.5505927763405255,SD,Midwest,42.53,8.5,1530.5,21966.25,1.32,-0.72,-1.85,6,19539.0,120539.0,3.690515833333334,4.042175,4.446811833333333,0.2513616670215186,-0.2995921938137042,0.4291705555448639,0.4134377187237228,-0.3832690763346738,0.4,0.32,0.02,0.02
119,"Boyne City, MI",0.3999999999999999,0.215279,272239.0,2918.5,0.3723337125298868,0.6066393827722066,0.4171384362450307,MI,Midwest,82.71,8.24,1162.8,36880.2,2.64,1.17,1.37,6,4245.0,57047.5,5.803386333333333,1.9880938333333331,1.8966003333333332,-0.6110404952751112,-0.5252489851420645,0.6605575133219215,0.0405326285048718,-0.4934788047871286,0.05,0.125,0.0,0.425
120,"Bozeman, MT",0.5125,0.2904163125,517225.0,4161.0,0.8599499334495715,2.486788076123069,1.1590490293933633,MT,West,60.64,5.43,1917.08,41336.42,1.83,1.73,-0.4,16,41571.0,107185.0,8.1300116875,18.4940475625,15.542542625,1.4937079753593865,-0.3470539925017006,0.9153534237137766,3.0370812870525623,0.0962431043339195,0.1,0.115,0.0,0.162
